Date,Team,Opponent,GoalsFor,GoalsAgainst,EloPre,EloPost,ExpWinProb,IsHome
2008-12-26,Man United,Stoke,1.0,0.0,1778.7824990834347,1783.2303068515591,0.7776096115937776,0
2008-12-29,Man United,Middlesbrough,1.0,0.0,1783.2303068515591,1785.6134375280687,0.880843466174521,1
2009-01-11,Man United,Chelsea,3.0,0.0,1785.6134375280687,1793.661544234221,0.597594664692381,1
2009-01-14,Man United,Wigan,1.0,0.0,1793.661544234221,1796.4179127932603,0.8621815720480394,1
2009-01-17,Man United,Bolton,1.0,0.0,1796.4179127932603,1800.5575660400002,0.7930173376630025,0
2009-01-27,Man United,West Brom,5.0,0.0,1800.5575660400002,1803.448338703611,0.8554613668194604,0
2009-01-31,Man United,Everton,1.0,0.0,1803.448338703611,1807.6548982086806,0.7896720247465219,1
2009-02-08,Man United,West Ham,1.0,0.0,1807.6548982086806,1812.4825514172621,0.758617339570922,0
2009-02-18,Man United,Fulham,3.0,0.0,1812.4825514172621,1814.747666363382,0.8867442526940017,1
2009-02-21,Man United,Blackburn,2.0,1.0,1814.747666363382,1817.042253839752,0.8852706261814995,1
2009-03-04,Man United,Newcastle,2.0,1.0,1817.042253839752,1820.6345356054594,0.8203859117146259,0
2009-03-14,Man United,Liverpool,1.0,4.0,1820.6345356054594,1806.477467340671,0.7078534132394168,1
2009-03-21,Man United,Fulham,0.0,2.0,1806.477467340671,1790.605072266415,0.7936197537128046,0
2009-04-05,Man United,Aston Villa,3.0,2.0,1790.605072266415,1794.6287878858252,0.7988142190294909,1
2009-04-11,Man United,Sunderland,2.0,1.0,1794.6287878858252,1797.6918226977086,0.8468482594058278,0
2009-04-22,Man United,Portsmouth,2.0,0.0,1797.6918226977086,1800.2305225984323,0.8730650049638093,1
2009-04-25,Man United,Tottenham,5.0,2.0,1800.2305225984323,1803.4112777713556,0.8409622413538406,1
2009-05-02,Man United,Middlesbrough,2.0,0.0,1803.4112777713556,1806.8122477179452,0.8299515026705161,0
2009-05-10,Man United,Man City,2.0,0.0,1806.8122477179452,1809.444151700079,0.8684048008933165,1
2009-05-13,Man United,Wigan,2.0,1.0,1809.444151700079,1813.2769831640157,0.8083584268031546,0
2009-05-16,Man United,Arsenal,0.0,0.0,1813.2769831640157,1809.0499880348184,0.7113497564598619,1
2009-05-24,Man United,Hull,1.0,0.0,1809.0499880348184,1812.0541420868753,0.849792297397149,0
2009-08-16,Man United,Birmingham,1.0,0.0,1812.0541420868753,1813.7778428814527,0.9138149602711347,1
2009-08-19,Man United,Burnley,0.0,1.0,1813.7778428814527,1797.407022525418,0.8185410178017405,0
2009-08-22,Man United,Wigan,5.0,0.0,1797.407022525418,1801.4405544192382,0.798323405308981,0
2009-08-29,Man United,Arsenal,2.0,1.0,1801.4405544192382,1807.9965224166317,0.6722016001303209,1
2009-09-12,Man United,Tottenham,3.0,1.0,1807.9965224166317,1814.3533691285136,0.6821576644059094,0
2009-09-20,Man United,Man City,4.0,3.0,1814.3533691285136,1817.4176157937843,0.846787666736468,1
2009-09-26,Man United,Stoke,2.0,0.0,1817.4176157937843,1821.4895431793773,0.796403630720355,0
2009-10-03,Man United,Sunderland,2.0,2.0,1821.4895431793773,1813.0205805536384,0.9234481312869456,1
2009-10-17,Man United,Bolton,2.0,1.0,1813.0205805536384,1814.9518756629816,0.9034352445328425,1
2009-10-25,Man United,Liverpool,0.0,2.0,1814.9518756629816,1804.462378248491,0.5244748707245317,0
2009-10-31,Man United,Blackburn,2.0,0.0,1804.462378248491,1806.9268904593343,0.8767743894578316,1
2009-11-08,Man United,Chelsea,0.0,1.0,1806.9268904593343,1798.2919886643485,0.4317450897492958,0
2009-11-21,Man United,Everton,3.0,0.0,1798.2919886643485,1802.247454297621,0.8022267183363737,1
2009-11-28,Man United,Portsmouth,4.0,1.0,1802.247454297621,1805.4000496577232,0.8423702319948959,0
2009-12-05,Man United,West Ham,4.0,0.0,1805.4000496577232,1809.876588368226,0.7761730644748568,0
2009-12-12,Man United,Aston Villa,0.0,1.0,1809.876588368226,1793.6095750726095,0.8133506647808274,1
2009-12-15,Man United,Wolves,3.0,0.0,1793.6095750726095,1795.6995038814073,0.8955035595601087,1
2009-12-19,Man United,Fulham,0.0,3.0,1795.6995038814073,1781.0848659756944,0.7307318952856448,0
2009-12-27,Man United,Hull,3.0,1.0,1781.0848659756944,1784.5236274650722,0.8280619255311127,0
2009-12-30,Man United,Wigan,5.0,0.0,1784.5236274650722,1786.8475081604824,0.8838059652294924,1
2010-01-09,Man United,Birmingham,1.0,1.0,1786.8475081604824,1781.904904668172,0.7471301746155192,0
2010-01-16,Man United,Burnley,3.0,0.0,1781.904904668172,1784.1529693471607,0.8875967660505641,1
2010-01-23,Man United,Hull,4.0,0.0,1784.1529693471607,1786.0589086107152,0.9047030368222723,1
2010-01-31,Man United,Arsenal,3.0,1.0,1786.0589086107152,1796.4412151645715,0.48088467230718435,0
2010-02-06,Man United,Portsmouth,5.0,0.0,1796.4412151645715,1798.1989366364357,0.9121139264067871,1
2010-02-10,Man United,Aston Villa,1.0,1.0,1798.1989366364357,1795.3070134224831,0.6445961606976257,0
2010-02-20,Man United,Everton,1.0,3.0,1795.3070134224831,1782.3312985465566,0.6487857437963233,0
2010-02-23,Man United,West Ham,3.0,0.0,1782.3312985465566,1785.080428416591,0.8625435064982748,1
2010-03-06,Man United,Wolves,1.0,0.0,1785.080428416591,1788.7199173987335,0.8180255508928751,0
2010-03-14,Man United,Fulham,3.0,0.0,1788.7199173987335,1791.8404164589167,0.8439750469908355,1
2010-03-21,Man United,Liverpool,2.0,1.0,1791.8404164589167,1797.8058916578048,0.7017262400555999,1
2010-03-27,Man United,Bolton,4.0,0.0,1797.8058916578048,1801.5630927426128,0.8121399457595987,0
2010-04-03,Man United,Chelsea,1.0,2.0,1801.5630927426128,1789.1631083001223,0.6199992221245182,1
2010-04-11,Man United,Blackburn,0.0,0.0,1789.1631083001223,1784.237160223336,0.7462974038393142,0
2010-04-17,Man United,Man City,1.0,0.0,1784.237160223336,1791.514612552872,0.6361273835232002,0
2010-04-24,Man United,Tottenham,3.0,1.0,1791.514612552872,1796.2656168800243,0.7624497836423902,1
2010-05-02,Man United,Sunderland,1.0,0.0,1796.2656168800243,1800.251667261919,0.8006974809052613,0
2010-05-09,Man United,Stoke,4.0,0.0,1800.251667261919,1802.9626902183852,0.8644488521766897,1
2010-08-16,Man United,Newcastle,3.0,0.0,1802.9626902183852,1804.8226652669084,0.9070012475738387,1
2010-08-22,Man United,Fulham,2.0,2.0,1804.8226652669084,1799.2495143134172,0.778657547674565,0
2010-08-28,Man United,West Ham,3.0,0.0,1799.2495143134172,1801.2270958326278,0.9011209240394706,1
2010-09-11,Man United,Everton,3.0,3.0,1801.2270958326278,1798.2589923647258,0.6484051733951018,0
2010-09-19,Man United,Liverpool,3.0,2.0,1798.2589923647258,1803.417494645569,0.7420748859578398,1
2010-09-26,Man United,Bolton,2.0,2.0,1803.417494645569,1797.334819671599,0.8041337486984943,0
2010-10-02,Man United,Sunderland,0.0,0.0,1797.334819671599,1791.3268863712253,0.8003966650186816,0
2010-10-16,Man United,West Brom,2.0,2.0,1791.3268863712253,1783.2238432033198,0.9051521583952761,1
2010-10-24,Man United,Stoke,2.0,1.0,1783.2238432033198,1788.2628509295141,0.7480496136902872,0
2010-10-30,Man United,Tottenham,2.0,0.0,1788.2628509295141,1792.8630734282895,0.769988875061231,1
2010-11-06,Man United,Wolves,2.0,1.0,1792.8630734282895,1794.9981007485405,0.8932486339874448,1
2010-11-10,Man United,Man City,0.0,0.0,1794.9981007485405,1792.1612795081023,0.6418410620219108,0
2010-11-13,Man United,Aston Villa,2.0,2.0,1792.1612795081023,1788.7378685252147,0.6711705491443836,0
2010-11-20,Man United,Wigan,2.0,0.0,1788.7378685252147,1790.7713716588037,0.8983248433205487,1
2010-11-27,Man United,Blackburn,7.0,1.0,1790.7713716588037,1794.0244878002613,0.8373441929271114,1
2010-12-13,Man United,Arsenal,1.0,0.0,1794.0244878002613,1800.0944229198583,0.6965032440201536,1
2010-12-26,Man United,Sunderland,2.0,0.0,1800.0944229198583,1802.897158600149,0.8598632159854718,1
2010-12-28,Man United,Birmingham,1.0,1.0,1802.897158600149,1797.1959536915326,0.785060245430816,0
2011-01-01,Man United,West Brom,2.0,1.0,1797.1959536915326,1800.4249334922417,0.8385510099645451,0
2011-01-04,Man United,Stoke,2.0,1.0,1800.4249334922417,1803.1955743004248,0.8614679595908484,1
2011-01-16,Man United,Tottenham,0.0,0.0,1803.1955743004248,1800.7295602947486,0.6233007002838153,0
2011-01-22,Man United,Birmingham,5.0,0.0,1800.7295602947486,1803.3053016136312,0.8712129340558648,1
2011-01-25,Man United,Blackpool,3.0,2.0,1803.3053016136312,1807.5018559638206,0.7901722824905227,0
2011-02-01,Man United,Aston Villa,3.0,1.0,1807.5018559638206,1810.833931873077,0.8333962045371816,1
2011-02-05,Man United,Wolves,1.0,2.0,1810.833931873077,1794.0697544486604,0.8382088712208313,0
2011-02-12,Man United,Man City,2.0,1.0,1794.0697544486604,1798.9235462255142,0.75731041115731,1
2011-02-26,Man United,Wigan,4.0,0.0,1798.9235462255142,1802.6000603975197,0.8161742913997311,0
2011-03-01,Man United,Chelsea,1.0,2.0,1802.6000603975197,1791.9422213489777,0.5328919524270996,0
2011-03-06,Man United,Liverpool,1.0,3.0,1791.9422213489777,1778.889857810711,0.652618176913341,0
2011-03-19,Man United,Bolton,1.0,0.0,1778.889857810711,1781.9022744170504,0.8493791696830292,1
2011-04-02,Man United,West Ham,4.0,2.0,1781.9022744170504,1786.4913190490106,0.7705477684019968,0
2011-04-09,Man United,Fulham,2.0,0.0,1786.4913190490106,1789.5277982534533,0.8481760397778624,1
2011-04-19,Man United,Newcastle,0.0,0.0,1789.5277982534533,1783.8432803666683,0.7842258943392542,0
2011-04-23,Man United,Everton,1.0,0.0,1783.8432803666683,1788.4426079309126,0.770033621787786,1
2011-05-01,Man United,Arsenal,0.0,1.0,1788.4426079309126,1777.6021753872951,0.5420216271808715,0
2011-05-08,Man United,Chelsea,2.0,1.0,1777.6021753872951,1785.3310176684138,0.6135578859440699,1
2011-05-14,Man United,Blackburn,1.0,1.0,1785.3310176684138,1779.9643921694528,0.7683312749480506,0
2011-05-22,Man United,Blackpool,4.0,2.0,1779.9643921694528,1782.249379636937,0.8857506266257951,1
2011-08-14,Man United,West Brom,2.0,1.0,1782.249379636937,1786.7505643848565,0.7749407626040246,0
2011-08-22,Man United,Tottenham,3.0,0.0,1786.7505643848565,1791.5994007933587,0.7575581795748901,1
2011-08-28,Man United,Arsenal,8.0,2.0,1791.5994007933587,1796.6805858969014,0.7459407448228649,1
2011-09-10,Man United,Bolton,5.0,0.0,1796.6805858969014,1800.7364303586194,0.7972077769141014,0
2011-09-18,Man United,Chelsea,3.0,1.0,1800.7364303586194,1807.346590256193,0.6694920051213239,1
2011-09-24,Man United,Stoke,1.0,1.0,1807.346590256193,1802.077482175919,0.7634554040137054,0
2011-10-01,Man United,Norwich,2.0,0.0,1802.077482175919,1803.7079908558742,0.9184745660022351,1
2011-10-15,Man United,Liverpool,1.0,1.0,1803.7079908558742,1801.0525082223212,0.6327741316776515,0
2011-10-23,Man United,Man City,1.0,6.0,1801.0525082223212,1786.9302768011164,0.7061115710602377,1
2011-10-29,Man United,Everton,1.0,0.0,1786.9302768011164,1793.8784040765092,0.6525936362303578,0
2011-11-05,Man United,Sunderland,1.0,0.0,1793.8784040765092,1796.2337629311146,0.8822320572697296,1
2011-11-19,Man United,Swansea,1.0,0.0,1796.2337629311146,1800.4737138740063,0.7880024528554155,0
2011-11-26,Man United,Newcastle,1.0,1.0,1800.4737138740063,1793.8855641066598,0.8294074883673218,1
2011-12-03,Man United,Aston Villa,1.0,0.0,1793.8855641066598,1799.6441058802259,0.7120729113216965,0
2011-12-10,Man United,Wolves,4.0,1.0,1799.6441058802259,1801.6702455799452,0.8986930150140381,1
2011-12-18,Man United,QPR,2.0,0.0,1801.6702455799452,1805.0818754861023,0.8294185046921494,0
2011-12-21,Man United,Fulham,5.0,0.0,1805.0818754861023,1809.985570232392,0.7548152626855037,0
2011-12-26,Man United,Wigan,5.0,0.0,1809.985570232392,1811.9492230094763,0.9018173611457878,1
2011-12-31,Man United,Blackburn,2.0,3.0,1811.9492230094763,1793.7448415540462,0.9102190727715027,1
2012-01-04,Man United,Newcastle,0.0,3.0,1793.7448415540462,1779.076303881367,0.7334268836339596,0
2012-01-14,Man United,Bolton,3.0,0.0,1779.076303881367,1781.1144924333803,0.8980905723993424,1
2012-01-22,Man United,Arsenal,2.0,1.0,1781.1144924333803,1789.3919592361808,0.586126659859976,0
2012-01-31,Man United,Stoke,2.0,0.0,1789.3919592361808,1792.3515727787462,0.8520193228717303,1
2012-02-05,Man United,Chelsea,3.0,3.0,1792.3515727787462,1791.5268075959925,0.5412382591376894,0
2012-02-11,Man United,Liverpool,2.0,1.0,1791.5268075959925,1796.1398285849987,0.7693489505496924,1
2012-02-26,Man United,Norwich,2.0,1.0,1796.1398285849987,1800.3643412183872,0.7887743683305809,0
2012-03-04,Man United,Tottenham,3.0,1.0,1800.3643412183872,1808.8241836295206,0.5770078794433233,0
2012-03-11,Man United,West Brom,2.0,0.0,1808.8241836295206,1811.348156564553,0.8738013532483793,1
2012-03-18,Man United,Wolves,5.0,0.0,1811.348156564553,1814.3235847330272,0.8512285915762811,0
2012-03-26,Man United,Fulham,1.0,0.0,1814.3235847330272,1817.0431737292977,0.8640205501864748,1
2012-04-02,Man United,Blackburn,2.0,0.0,1817.0431737292977,1820.6572962106097,0.8192938759344,0
2012-04-08,Man United,QPR,2.0,0.0,1820.6572962106097,1822.1462098521395,0.9255543179235176,1
2012-04-11,Man United,Wigan,0.0,1.0,1822.1462098521395,1805.5406946542216,0.8302757598958866,0
2012-04-15,Man United,Aston Villa,4.0,0.0,1805.5406946542216,1808.3138765112972,0.8613409071462185,1
2012-04-22,Man United,Everton,4.0,4.0,1808.3138765112972,1802.0590104202652,0.8127433045516007,1
2012-04-30,Man United,Man City,0.0,1.0,1802.0590104202652,1791.716472467232,0.5171268976516572,0
2012-05-06,Man United,Swansea,2.0,0.0,1791.716472467232,1794.2748048379792,0.8720833814626366,1
2012-05-13,Man United,Sunderland,1.0,0.0,1794.2748048379792,1798.9269597057885,0.7673922566095402,0
2012-08-20,Man United,Everton,0.0,1.0,1798.9269597057885,1785.8854127698614,0.6520773467963478,0
2012-08-25,Man United,Fulham,3.0,2.0,1785.8854127698614,1789.5623803498183,0.816151621002151,1
2012-09-02,Man United,Southampton,3.0,2.0,1789.5623803498183,1793.1211953812267,0.8220592484295781,0
2012-09-15,Man United,Wigan,4.0,0.0,1793.1211953812267,1795.941680963594,0.8589757208816308,1
2012-09-23,Man United,Liverpool,2.0,1.0,1795.941680963594,1801.3239754398076,0.7308852761893253,0
2012-09-29,Man United,Tottenham,2.0,3.0,1801.3239754398076,1785.8095644191792,0.7757205510314203,1
2012-10-07,Man United,Newcastle,3.0,0.0,1785.8095644191792,1792.4833344346373,0.6663114992270966,0
